Species-ID,Order,Species name,IUCN name,Tree name,HWI,Sample size,Body mass (log),Range Size,Island,Migration-1,Migration-2,Migration-3,Territoriality,Diet,Habitat,Latitude,AnnualTemp,TempRange,AnnualPrecip,PrecipRange,Synonym,Notes
10120,Galliformes,Penelopina nigra,Penelopina nigra,Penelopina_nigra,"5,744873772",5,"2,949385127",23,0,Not a Migrant,1,resident,weak,fruit,1,"15,07","23,2407","15,99277097","1884,249032","313,0299132",,
10121,Galliformes,Oreophasis derbianus,Oreophasis derbianus,Oreophasis_derbianus,"9,00939688",4,"3,316293324",10,0,Not a Migrant,1,resident,none,fruit,1,"15,56","22,97265882","16,26287647","1978,293529","339,2812659",,
10122,Galliformes,Nothocrax urumutum,Nothocrax urumutum,Nothocrax_urumutum,"14,50698936",2,"3,230448921",122,0,Not a Migrant,1,resident,weak,fruit,1,"-2,34","25,23116154","12,24194423","2714,848205","214,7093537",,
10123,Galliformes,Mitu tomentosum,Mitu tomentosum,Mitu_tomentosum,"8,523539582",4,"3,339971885",138,0,Not a Migrant,1,resident,weak,fruit,1,"2,58","26,08001618","11,82946994","2528,355087","277,9779935",,
10124,Galliformes,Mitu salvini,Mitu salvini,Mitu_salvini,"8,296451389",4,"3,491361694",59,0,Not a Migrant,1,resident,weak,fruit,1,"-1,58","24,91947297","11,38475135","2700,757027","161,5866878",,
10125,Galliformes,Mitu tuberosum,Mitu tuberosum,Mitu_tuberosum,"10,19148292",4,"3,442395097",372,0,Not a Migrant,1,resident,weak,fruit,1,"-8,27","24,95928382","14,90128751","2076,233058","265,6695124",,
10126,Galliformes,Mitu mitu,Mitu mitu,Mitu_mitu,"6,850840685",4,"3,454916475",4,0,Not a Migrant,1,resident,weak,fruit,1,NA,"24,61864286","10,94399143","1515,165714","216,9064857",,
10127,Galliformes,Pauxi pauxi,Pauxi pauxi,Pauxi_pauxi,"7,709751851",7,"3,49383293",17,0,Not a Migrant,1,resident,none,omnivore,1,"8,57","24,10551667","12,80338571","1628,041381","224,1016814",,
10128,Galliformes,Pauxi unicornis,Pauxi unicornis,Pauxi_unicornis,"7,9408867",1,"3,573246513",7,0,Not a Migrant,1,resident,none,seeds,1,"-14,87","21,22999259","17,00533704","1874,234852","241,3916322",,
10129,Galliformes,Crax rubra,Crax rubra,Crax_rubra,"9,333437375",4,"3,616265405",112,"0,035714286",Not a Migrant,1,resident,weak,fruit,1,"12,74","24,26814625","14,16049138","2244,718375","298,9358896",,
10130,Galliformes,Crax alberti,Crax alberti,Crax_alberti,"10,7371522",4,"3,447158031",21,0,Not a Migrant,1,resident,weak,fruit,1,"8,25","24,85904074","11,66722481","2061,243704","256,3961981",,
10131,Galliformes,Crax daubentoni,Crax daubentoni,Crax_daubentoni,"6,376181962",4,"3,397924374",49,0,Not a Migrant,1,resident,weak,fruit,1,"9,41","25,98571739","12,53886623","1261,484319","198,3811629",,
10132,Galliformes,Crax alector,Crax alector,Crax_alector,"5,265603499",4,"3,458184436",201,0,Not a Migrant,1,resident,weak,fruit,1,"2,75","26,08732153","11,56396639","2415,765657","292,5928492",,
10133,Galliformes,Crax globulosa,Crax globulosa,Crax_globulosa,"10,73205753",4,"3,397940009",160,0,Not a Migrant,1,resident,weak,fruit,1,"-6,14","25,66278686","12,77285292","2413,319442","216,3924005",,
10134,Galliformes,Crax fasciolata,Crax fasciolata,Crax_fasciolata,"8,92362083",4,"3,414973348",357,0,Not a Migrant,1,resident,weak,fruit,1,"-14,42","24,4418797","17,65669314","1593,421472","249,938347",,
10135,Galliformes,Crax blumenbachii,Crax blumenbachii,Crax_blumenbachii,"9,725234098",3,"3,544068044",30,0,Not a Migrant,1,resident,weak,fruit,1,"-18,49","22,30218837","15,69618605","1301,136","175,7981758",,
10136,Galliformes,Agelastes meleagrides,Agelastes meleagrides,Agelastes_meleagrides,"20,69923827",4,"2,911157609",35,0,Not a Migrant,1,resident,weak,invertebrates,1,"6,49","25,95348197","13,66329656","1882,009508","317,7798082",,
10137,Galliformes,Agelastes niger,Agelastes niger,Agelastes_niger,"17,97641717",4,"2,845091836",86,"0,011627907",Not a Migrant,1,resident,weak,invertebrates,1,"0,64","24,44510435","12,69188852","1811,664513","242,8239297",,
10138,Galliformes,Numida meleagris,Numida meleagris,Numida_meleagris,"21,1122201",4,"3,113609151",1422,"0,00281294",Not a Migrant,1,resident,weak,omnivore,2,"-4,21","23,49726669","20,61619338","970,8758565","196,7602502",,
10139,Galliformes,Guttera plumifera,Guttera plumifera,Guttera_plumifera,"16,55902854",4,"2,937527922",111,0,Not a Migrant,1,resident,weak,invertebrates,1,"1,18","24,27570534","12,98258992","1766,817779","233,0840869",,
10140,Galliformes,Guttera pucherani,Guttera pucherani,Guttera_pucherani,"53,88878281",4,"3,060320029",546,"0,007326007",Not a Migrant,1,resident,weak,omnivore,1,"-4,39","23,72306287","16,35563005","1346,917824","211,6770173",,
10141,Galliformes,Acryllium vulturinum,Acryllium vulturinum,Acryllium_vulturinum,"18,56743204",4,"3,123851641",114,"0,00877193",Not a Migrant,1,resident,weak,omnivore,2,"2,95","24,96728684","17,28218375","480,6023487","113,9391996",,
10142,Galliformes,Dendrortyx barbatus,Dendrortyx barbatus,Dendrortyx_barbatus,"17,02597963",4,"2,635483747",10,0,Not a Migrant,1,resident,strong,fruit,1,"19,91","19,49553077","21,22075385","1207,175308","219,7783792",,
10143,Galliformes,Dendrortyx macroura,Dendrortyx macroura,Dendrortyx_macroura,"12,52867546",4,"2,634467194",27,0,Not a Migrant,1,resident,strong,omnivore,1,"18,36","21,53458857","20,30581429","1141,386971","249,4081554",,
10144,Galliformes,Dendrortyx leucophrys,Dendrortyx leucophrys,Dendrortyx_leucophrys,"21,28474189",3,"2,565127331",28,0,Not a Migrant,1,resident,strong,omnivore,1,14,"23,34583939","14,9958","2014,474848","309,3285936",,
10145,Galliformes,Oreortyx pictus,Oreortyx pictus,Oreortyx_pictus,"31,61412309",4,"2,367355921",70,"0,028571429",Altitudinal Migrant,1,resident,weak,omnivore,2,"39,79","11,18873231","32,11196813","638,7665462","98,6371053",,
10146,Galliformes,Callipepla squamata,Callipepla squamata,Callipepla_squamata,"24,23587391",4,"2,264487256",158,0,Not a Migrant,1,resident,weak,omnivore,3,"29,82","16,39118423","33,48044876","470,3217413","84,86980189",,
10147,Galliformes,Callipepla douglasii,Callipepla douglasii,Callipepla_douglasii,"23,01413057",4,"2,248169513",22,"0,045454545",Not a Migrant,1,resident,weak,omnivore,2,25,"21,28635588","25,42263824","804,0934412","207,4735939",,
10148,Galliformes,Callipepla californica,Callipepla californica,Callipepla_californica,"26,23426737",4,"2,219322508",144,"0,076388889",Not a Migrant,1,resident,weak,omnivore,2,"39,05","11,44549055","31,48812814","587,1132623","82,95149961",,
10149,Galliformes,Callipepla gambelii,Callipepla gambelii,Callipepla_gambelii,"28,33686933",4,"2,219977257",96,"0,010416667",Not a Migrant,1,resident,weak,plants,2,"33,43","15,4852436","36,1664958","326,4795941","55,84928737",,
10150,Galliformes,Philortyx fasciatus,Philortyx fasciatus,Philortyx_fasciatus,"23,01613559",4,"2,113943352",18,0,Not a Migrant,1,resident,strong,seeds,2,"18,38","22,44716087","20,74287826","1077,640826","246,3194213",,
10151,Galliformes,Colinus virginianus,Colinus virginianus,Colinus_virginianus,"27,66923741",4,"2,235250612",425,0,Not a Migrant,1,resident,weak,seeds,2,"33,7","15,25514036","33,64717231","1008,969718","97,64410262",,
10152,Galliformes,Colinus nigrogularis,Colinus nigrogularis,Colinus_nigrogularis,"24,68641397",4,"2,11330815",20,"0,2",Not a Migrant,1,resident,weak,seeds,2,"18,06","25,78267931","14,72133517","1703,936483","234,7269297",,
10153,Galliformes,Colinus leucopogon,Colinus leucopogon,Colinus_leucopogon,"23,87352234",4,"2,109511052",22,0,Not a Migrant,1,resident,weak,seeds,2,NA,NA,NA,NA,NA,,
10154,Galliformes,Colinus cristatus,Colinus cristatus,Colinus_cristatus,"25,04126635",4,"2,128560807",212,0,Not a Migrant,1,resident,weak,seeds,2,"7,06","25,32883469","12,09761353","2104,829072","278,4348211",,
10155,Galliformes,Odontophorus gujanensis,Odontophorus gujanensis,Odontophorus_gujanensis,"13,30067667",6,"2,497012626",619,0,Not a Migrant,1,resident,strong,invertebrates,1,"-2,7","25,30126561","13,22305269","2273,969602","270,1387775",,
10156,Galliformes,Odontophorus capueira,Odontophorus capueira,Odontophorus_capueira,"10,45892372",4,"2,628797486",141,0,Not a Migrant,1,resident,strong,fruit,1,"-22,17","21,06795185","17,99919735","1439,375894","153,8018084",,
10157,Galliformes,Odontophorus melanotis,Odontophorus melanotis,Odontophorus_melanotis,"24,06810451",4,"2,525044807",28,"0,035714286",Not a Migrant,1,resident,strong,omnivore,1,"11,36","25,13865128","11,48092154","2678,569744","348,0596382",,
10158,Galliformes,Odontophorus erythrops,Odontophorus erythrops,Odontophorus_erythrops,"27,05553892",4,"2,525044807",32,0,Not a Migrant,1,resident,strong,omnivore,1,"3,02","23,32202083","10,57164292","2833,213542","277,3979312",,
10159,Galliformes,Odontophorus atrifrons,Odontophorus atrifrons,Odontophorus_atrifrons,"9,928627948",5,"2,482873584",14,0,Not a Migrant,1,resident,strong,omnivore,1,"8,91","22,91898462","12,38133077","1750,835385","245,6868538",,
10160,Galliformes,Odontophorus hyperythrus,Odontophorus hyperythrus,Odontophorus_hyperythrus,"17,30942627",4,"2,53058386",16,0,Not a Migrant,1,resident,strong,seeds,1,"6,6","20,58271905","13,0448381","2778,551952","209,6736624",,
10161,Galliformes,Odontophorus melanonotus,Odontophorus melanonotus,Odontophorus_melanonotus,"14,25464573",3,"2,507855872",6,0,Not a Migrant,1,resident,strong,omnivore,1,"0,04","18,2311","10,96859556","1949,43","225,7665778",,
10162,Galliformes,Odontophorus speciosus,Odontophorus speciosus,Odontophorus_speciosus,"20,15681347",4,"2,501059262",50,0,Not a Migrant,1,resident,strong,omnivore,1,"-10,12","19,74396716","15,57378955","1803,957746","185,335919",,
10163,Galliformes,Odontophorus dialeucos,Odontophorus dialeucos,Odontophorus_dialeucos,"11,34920635",1,"2,414973348",1,0,Not a Migrant,1,resident,strong,omnivore,1,"7,97","25,2333","9,85","2448,04","307,1247",,
10164,Galliformes,Odontophorus strophium,Odontophorus strophium,Odontophorus_strophium,"16,2102933",2,"2,480006943",4,0,Not a Migrant,1,resident,strong,omnivore,1,"5,54","19,76477273","11,51377273","2025,038182","232,1985182",,
10165,Galliformes,Odontophorus columbianus,Odontophorus columbianus,Odontophorus_columbianus,"13,46191282",2,"2,531478917",6,0,Not a Migrant,1,resident,strong,omnivore,1,"9,63","23,92385","13,08801667","1464,13","202,7710833",,
10166,Galliformes,Odontophorus leucolaemus,Odontophorus leucolaemus,Odontophorus_leucolaemus,"18,71175147",4,"2,469822016",9,0,Not a Migrant,1,resident,strong,plants,1,"9,78","24,08523636","12,17748182","2837,429091","365,5879136",,
10167,Galliformes,Odontophorus balliviani,Odontophorus balliviani,Odontophorus_balliviani,"16,90161569",4,"2,501647969",19,0,Not a Migrant,1,resident,strong,omnivore,1,"-15,37","16,80420684","18,51934211","1604,883211","219,2924442",,
10168,Galliformes,Odontophorus stellatus,Odontophorus stellatus,Odontophorus_stellatus,"18,78149002",4,"2,526093625",184,0,Not a Migrant,1,resident,strong,omnivore,1,"-8,17","24,92643856","14,05122373","2150,192606","229,6036873",,
10169,Galliformes,Odontophorus guttatus,Odontophorus guttatus,Odontophorus_guttatus,"23,93615307",4,"2,482630654",52,0,Not a Migrant,1,resident,strong,plants,1,"15,67","23,84037143","15,74584429","1962,822286","300,2315601",,
10170,Galliformes,Dactylortyx thoracicus,Dactylortyx thoracicus,Dactylortyx_thoracicus,"29,86288493",4,"2,304813543",60,"0,066666667",Not a Migrant,1,resident,strong,omnivore,1,"18,42","23,51348133","17,86434533","1404,677827","245,2910744",,
10171,Galliformes,Cyrtonyx montezumae,Cyrtonyx montezumae,Cyrtonyx_montezumae,"25,46000502",4,"2,268062878",114,0,Not a Migrant,1,resident,strong,plants,2,"25,09","18,35847993","28,03202329","715,8092945","154,3736421",,
10172,Galliformes,Cyrtonyx ocellatus,Cyrtonyx ocellatus,Cyrtonyx_ocellatus,"28,93518396",4,"2,299245728",25,0,Not a Migrant,1,resident,strong,plants,2,"15,33","23,15737813","16,0036375","1881,473438","297,55723",,
10173,Galliformes,Rhynchortyx cinctus,Rhynchortyx cinctus,Rhynchortyx_cinctus,"36,26849526",4,"2,176091259",38,"0,026315789",Not a Migrant,1,resident,strong,seeds,1,"8,84","25,07664528","10,72089981","3250,108113","340,232346",,
10174,Galliformes,Meleagris gallopavo,Meleagris gallopavo,Meleagris_gallopavo,"25,98130925",4,"3,762781312",557,0,Not a Migrant,1,resident,none,omnivore,2,"36,84","12,69016636","36,15446195","838,1662933","79,52642738",,
10175,Galliformes,Meleagris ocellata,Meleagris ocellata,Meleagris_ocellata,"26,57081413",4,"3,742332282",21,"0,19047619",Not a Migrant,1,resident,none,omnivore,2,"19,11","25,67061724","16,01995862","1334,914414","191,4794159",,
10176,Galliformes,Bonasa umbellus,Bonasa umbellus,Bonasa_umbellus,"38,30210753",4,"2,725020906",852,0,Not a Migrant,1,resident,weak,plants,1,"51,37","1,574313221","42,27386232","733,6548732","63,64037252",,
10177,Galliformes,Tetrastes bonasia,Bonasa bonasia,Bonasa_bonasia,"33,31557",4,"2,632457292",1569,"0,005098789",Not a Migrant,1,resident,none,plants,1,"56,64","-1,823231179","47,11971282","541,6209126","69,26655485",,
10178,Galliformes,Tetrastes sewerzowi,Bonasa sewerzowi,Bonasa_sewerzowi,"34,19675338",4,"2,426982711",68,0,Not a Migrant,1,resident,none,plants,2,"33,1","1,55295585","34,237662","572,711607","122,8929063",,
10179,Galliformes,Falcipennis falcipennis,Falcipennis falcipennis,Dendragapus_falcipennis,"29,7939625",4,"2,836077143",134,"0,02238806",Not a Migrant,1,resident,weak,plants,2,"52,48","-3,725251836","50,25525969","694,5703411","103,3840445",,
10180,Galliformes,Falcipennis canadensis,Falcipennis canadensis,Dendragapus_canadensis,"34,84891707",8,"2,675457542",762,0,Not a Migrant,1,resident,weak,plants,1,"55,75","-1,960681895","44,22477532","626,1869339","57,30019272",,
10181,Galliformes,Tetrao urogallus,Tetrao urogallus,Tetrao_urogallus,"34,59716661",4,"3,434027295",1138,0,Not a Migrant,1,resident,none,plants,2,"58,17","-0,858948788","44,35839088","555,0155541","57,72414676",,
10182,Galliformes,Tetrao parvirostris,Tetrao urogalloides,Tetrao_parvirostris,"37,8987313",4,"3,439694192",598,"0,006688963",Not a Migrant,1,resident,none,plants,2,"59,74","-8,568860852","56,51396774","436,467794","69,53112763",,
10183,Galliformes,Lyrurus tetrix,Lyrurus tetrix,Tetrao_tetrix,"36,72688937",4,"3,028839554",1473,0,Not a Migrant,1,resident,none,plants,3,"55,46","-0,042215061","45,46084241","527,5850656","64,44534816",,
10184,Galliformes,Lyrurus mlokosiewiczi,Lyrurus mlokosiewiczi,Tetrao_mlokosiewiczi,"28,18221235",4,"2,91061907",49,0,Not a Migrant,1,resident,none,plants,2,"57,35","-2,850632615","48,70880103","505,8867305","63,74031999",,
10185,Galliformes,Centrocercus urophasianus,Centrocercus urophasianus,Centrocercus_urophasianus,"38,69109716",4,"3,279315534",135,0,Not a Migrant,1,resident,none,plants,3,"42,92","6,389630464","40,95060725","380,0501353","41,44027367",,
10186,Galliformes,Centrocercus minimus,Centrocercus minimus,Centrocercus_minimus,"38,56140351",1,"3,279315534",37,0,Not a Migrant,1,resident,none,plants,3,NA,"6,389630464","40,95060725","380,0501353","41,44027367",,
10187,Galliformes,Dendragapus obscurus,Dendragapus obscurus,Dendragapus_obscurus,"39,4410669",4,"3,02007525",206,"0,004854369",Altitudinal Migrant,1,resident,none,plants,1,"49,13","3,492398944","35,91125042","785,5364017","85,33115981",,
10188,Galliformes,Dendragapus fuliginosus,Dendragapus fuliginosus,Dendragapus_fuliginosus,"39,85717226",4,"3,02007525",89,0,Altitudinal Migrant,1,resident,none,plants,2,NA,NA,NA,NA,NA,,
10189,Galliformes,Tympanuchus phasianellus,Tympanuchus phasianellus,Tympanuchus_phasianellus,"39,61627015",4,"2,945655656",625,0,Not a Migrant,1,resident,none,plants,3,"54,43","-0,652208774","46,05654056","505,2686275","57,50627103",,
10190,Galliformes,Tympanuchus pallidicinctus,Tympanuchus pallidicinctus,Tympanuchus_pallidicinctus,"39,02439024",1,"2,872634025",60,0,Not a Migrant,1,resident,none,invertebrates,3,"35,4","14,25830556","39,89489167","505,3726389","70,10862278",,
10191,Galliformes,Tympanuchus cupido,Tympanuchus cupido,Tympanuchus_cupido,"42,68803845",4,"2,939559186",66,0,Not a Migrant,1,resident,none,seeds,3,"41,84","9,267988469","43,69047347","646,979102","80,53762092",,
10192,Galliformes,Lagopus leucura,Lagopus leucura,Lagopus_leucura,"40,42034183",4,"2,550191651",217,0,Altitudinal Migrant,1,resident,none,plants,3,"55,95","-0,702723208","38,85561754","703,4578","70,92481867",,
10193,Galliformes,Lagopus muta,Lagopus muta,Lagopus_muta,"46,14753282",4,"2,728597243",1483,"0,039784221",Altitudinal Migrant,1,dispersive migratory,none,plants,3,"63,99","-8,285761667","44,8753294","455,4084078","51,4555331",,
10194,Galliformes,Lagopus lagopus,Lagopus lagopus,Lagopus_lagopus,"39,00870335",4,"2,753475812",2396,"0,013355593",Not a Migrant,1,directional migratory,none,plants,3,"61,03","-5,288570947","45,99028056","486,3953866","55,32332482",,
10195,Galliformes,Lerwa lerwa,Lerwa lerwa,Lerwa_lerwa,"36,5918147",4,"2,753843404",202,0,Not a Migrant,1,resident,none,plants,3,"31,23","2,802133941","31,87121188","648,8984391","143,3647721",,
10196,Galliformes,Tetraophasis obscurus,Tetraophasis obscurus,Tetraophasis_obscurus,"38,03358159",4,"2,93214386",76,0,Not a Migrant,1,resident,strong,plants,2,"35,23","2,837718457","37,27261522","502,5509348","102,1511948",,
10197,Galliformes,Tetraophasis szechenyii,Tetraophasis szechenyii,Tetraophasis_szechenyii,"23,24593065",4,"3,022424247",63,0,Not a Migrant,1,resident,strong,plants,2,"30,71","2,895670428","31,14439886","768,1483295","163,9248249",,
10198,Galliformes,Tetraogallus caucasicus,Tetraogallus caucasicus,Tetraogallus_caucasicus,"40,50743557",4,"3,262638532",25,0,Altitudinal Migrant,1,resident,none,plants,3,"43,25","8,994645","32,09845938","745,3839063","63,85595938",,
10199,Galliformes,Tetraogallus caspius,Tetraogallus caspius,Tetraogallus_caspius,"39,66759995",4,"3,399369089",46,0,Not a Migrant,1,resident,none,plants,3,"37,78","12,18122505","36,5030699","455,3727767","63,93838294",,
10200,Galliformes,Tetraogallus himalayensis,Tetraogallus himalayensis,Tetraogallus_himalayensis,"39,4474171",4,"3,385248682",300,0,Altitudinal Migrant,1,resident,none,plants,3,"34,37","2,059937556","35,91371132","482,626557","101,5067314",,
10201,Galliformes,Tetraogallus tibetanus,Tetraogallus tibetanus,Tetraogallus_tibetanus,"43,23933446",4,"3,172856779",394,0,Altitudinal Migrant,1,resident,none,plants,3,"37,35","-0,281557357","39,69629437","279,5260149","53,66212278",,
10202,Galliformes,Tetraogallus altaicus,Tetraogallus altaicus,Tetraogallus_altaicus,"41,70771117",4,"3,440976739",73,0,Not a Migrant,1,resident,none,plants,3,"50,06","-2,872927585","50,22779753","353,1859099","62,53251194",,
10203,Galliformes,Alectoris graeca,Alectoris graeca,Alectoris_graeca,"36,87938408",5,"2,773866862",90,"0,033333333",Altitudinal Migrant,1,resident,none,plants,3,"42,56","11,37473991","27,08947931","869,5007155","71,15583595",,
10204,Galliformes,Alectoris chukar,Alectoris chukar,Alectoris_chukar,"28,94734505",4,"2,700790221",983,"0,004069176",Not a Migrant,1,resident,none,seeds,3,"39,1","8,615125209","40,46271428","346,582943","68,08623338",,
10205,Galliformes,Alectoris magna,Alectoris magna,Alectoris_magna,"26,82851998",4,"2,733478141",49,0,Altitudinal Migrant,1,resident,none,plants,3,"37,99","0,266619609","40,51016857","239,0236343","54,56728686",,
10206,Galliformes,Alectoris philbyi,Alectoris philbyi,Alectoris_philbyi,"27,39116215",4,"2,644438589",31,0,Not a Migrant,1,resident,none,plants,3,"18,42","23,71680769","24,46426538","169,2686462","38,77126747",,
